id,host_id,host_perfil,regimen,cesion_entera,estado_actividad,sujeto_a_ley_vut,motivo_exclusion,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
13736859,73928605.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,la Bordeta,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13736859,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13742696,43565515.0,mixto,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,2.0,True,False,HUTB-004257,HUTB-004257,1,False,294.5,73.62,61.96,€€,1.188,0,317,Barcelona - Regional registration number<br />HUTB-004257<br /><br />Spain - National registration number<br />ESHFTU00000805600060842700100000000000HUTB-004257-836,licencia_verificada,True,False,False
13766022,79987687.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,Sants - Badal,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13766022,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13767982,79987687.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Les Corts,les Corts,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:13767982,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13780544,362734677.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,4.0,1.0,2.0,True,False,HUTB-000166,HUTB-000166,6,True,267.61,66.9,56.31,€€,1.188,45,194,Barcelona - Regional registration number<br />HUTB-000166<br /><br />Spain - National registration number<br />ESFCTU00000805400004625600000000000000000HUTB-0001665,licencia_verificada,True,False,True
13808557,8937674.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in condo,2.0,,32.0,False,False,,anuncio:13808557,1,False,,,,,1.188,0,364,,sin_declarar,False,False,False
13808970,43565515.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13808970,1,False,93.97,46.98,39.54,€,1.188,3,263,Spain - National registration number<br />ESHFNT00000805600060842701200000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13811701,43565515.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:13811701,1,False,113.31,37.77,31.79,€,1.188,1,271,Spain - National registration number<br />ESHFNT00000805600060842701100000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13820217,43565515.0,mixto,sin_declarar,True,inactivo,False,sin_actividad,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,3.0,31.0,True,True,Exempt - seasonal rental,anuncio:13820217,1,False,137.44,34.36,28.92,€,1.188,0,296,Spain - National registration number<br />ESHFNT00000805600060842700300000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
13820340,29020650.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Les Corts,les Corts,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13820340,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13820882,43565515.0,mixto,sin_declarar,True,inactivo,False,estancia_de_32_noches,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:13820882,1,False,139.02,34.76,29.26,€,1.188,0,176,Spain - National registration number<br />ESHFNT00000805600060842701300000000000000000000000008<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13824615,43565515.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,12.0,6.0,32.0,False,False,Exempt - seasonal rental,anuncio:13824615,1,False,275.05,22.92,19.29,€,1.188,2,150,Spain - National registration number<br />ESHFNT00000805600043214500100000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13824811,3036204.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,el Poble Sec,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:13824811,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13834520,154720.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,2.0,,40.0,False,False,,anuncio:13834520,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13835041,1260560.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,estancia_de_32_noches,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,32.0,False,False,HUTB-011011,HUTB-011011,1,False,151.29,30.26,25.47,€,1.188,1,364,Barcelona - Regional registration number<br />HUTB-011011,licencia_no_encontrada,False,False,False
13840669,60213024.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,el Camp d'en Grassot i Gràcia Nova,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:13840669,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13844132,81711867.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13844132,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13850656,81795694.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:13850656,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13853803,75620994.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13853803,1,False,147.63,73.82,62.13,€€,1.188,3,350,Spain - National registration number<br />ESFCNT00000811900011660300000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
13856102,81852076.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,3.0,2.0,4.0,True,False,HUTB-006945,HUTB-006945,2,True,200.98,66.99,56.38,€€,1.188,10,256,Barcelona - Regional registration number<br />HUTB-006945<br /><br />Spain - National registration number<br />ESFCTU00000806600002673200000000000000000HUTB-0069450,licencia_verificada,True,False,True
13860411,77238486.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:13860411,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13864187,11426239.0,solo_con_licencia,sin_declarar,True,activo,False,estancia_de_32_noches,Horta-Guinardó,el Baix Guinardó,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:13864187,1,False,56.81,28.4,23.9,€,1.188,7,276,Spain - National registration number<br />ESHFNT00000805800000654800200000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
13872487,15568419.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,el Poble Sec,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:13872487,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13872506,21799221.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,1.0,,6.0,True,False,,anuncio:13872506,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13876657,81954608.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sant Martí,el Clot,Private room,Private room in rental unit,1.0,,31.0,True,True,,anuncio:13876657,1,False,28.32,28.32,23.84,€,1.188,0,149,,sin_declarar,False,False,False
13905258,11734911.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,3.0,,4.0,True,False,,anuncio:13905258,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13966494,25531488.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13966494,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13972983,32335069.0,,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,900.0,False,False,,anuncio:13972983,1,False,,,,,1.188,0,89,,sin_declarar,False,False,False
13977576,64903899.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,Hostafrancs,Private room,Private room in rental unit,1.0,,1.0,True,False,,anuncio:13977576,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13983890,79003823.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,la Vila de Gràcia,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:13983890,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
13992866,83548422.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,4.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:13992866,1,False,95.81,23.95,20.16,€,1.188,2,157,Spain - National registration number<br />ESFCNT00000806900012838300000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
14006090,383697.0,mixto,hotel,False,activo,False,regimen_no_vut,Sants-Montjuïc,el Poble Sec,Hotel room,Room in serviced apartment,3.0,,1.0,True,False,HB-004584,anuncio:14006090,1,False,162.0,54.0,45.45,€€,1.188,207,313,Barcelona - Regional registration number<br />HB-004584<br /><br />Spain - National registration number<br />Exempt - hotel,licencia_otro_regimen,False,False,True
14036933,83530428.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in condo,1.0,,32.0,False,False,Exempt - seasonal rental,anuncio:14036933,1,False,38.49,38.49,32.4,€,1.188,4,33,Spain - National registration number<br />ESHFNT00000811900006894000100000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
14049763,84037865.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Horta-Guinardó,la Vall d'Hebron,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:14049763,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14099561,82269614.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,1.0,True,False,,anuncio:14099561,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14107150,75620994.0,mixto,sin_declarar,True,activo,False,estancia_de_32_noches,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire serviced apartment,4.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:14107150,1,False,140.53,35.13,29.57,€,1.188,1,190,Spain - National registration number<br />ESFCNT00000811900011657300000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
14116020,78591611.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,4.0,4.0,35.0,False,False,Exempt - seasonal rental,anuncio:14116020,1,False,79.34,19.84,16.7,€,1.188,0,180,Spain - National registration number<br />ESFCNT00120805600021157300000000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
14119361,5631092.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in rental unit,2.0,,2.0,True,False,,anuncio:14119361,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14124717,70185663.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,Sant Antoni,Private room,Private room in rental unit,2.0,,3.0,True,False,,anuncio:14124717,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14132336,19350210.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Sants-Montjuïc,la Bordeta,Private room,Private room in rental unit,1.0,,31.0,True,True,,anuncio:14132336,1,False,36.42,36.42,30.65,€,1.188,0,364,,sin_declarar,False,False,False
14157571,36607755.0,,sin_declarar,False,inactivo,False,no_es_cesion_entera,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:14157571,1,False,38.38,38.38,32.3,€,1.188,0,364,,sin_declarar,False,False,False
14171072,131794.0,solo_con_licencia,vivienda_uso_turistico,True,activo,False,repeticion_de_vivienda,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,16.0,9.0,3.0,True,False,HUTB-005257,HUTB-005257,3,True,1904.1,119.01,100.17,€€€,1.188,2,347,Spain - National registration number<br />ESFCTU00C10805400024057900000000000000000HUTB-0052573<br /><br />Barcelona - Regional registration number<br />HUTB-005257,licencia_verificada,True,False,True
14178223,85870267.0,solo_con_licencia,vivienda_uso_turistico,True,inactivo,False,sin_actividad,Sant Martí,el Poblenou,Entire home/apt,Entire rental unit,6.0,3.0,3.0,True,False,HUTB-012080,HUTB-012080,2,False,,,,,1.188,0,0,Barcelona - Regional registration number<br />HUTB-012080,licencia_verificada,True,False,False
14226114,37976387.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Sarrià-Sant Gervasi,Sarrià,Private room,Private room in chalet,1.0,,32.0,False,False,Exempt - seasonal rental,anuncio:14226114,1,False,,,,,1.188,3,57,Spain - National registration number<br />ESFCNT00000806100032761200000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
14235583,9478280.0,solo_con_licencia,sin_declarar,True,inactivo,False,estancia_de_32_noches,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,2.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:14235583,1,False,49.04,24.52,20.64,€,1.188,0,86,Spain - National registration number<br />ESFCNT00000806900041661900000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
14235866,9478280.0,solo_con_licencia,sin_declarar,True,activo,False,estancia_de_32_noches,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:14235866,1,False,55.24,27.62,23.25,€,1.188,3,199,Spain - National registration number<br />ESFCNT00000805400001866600000000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
14249095,84628557.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Dreta de l'Eixample,Private room,Private room in guest suite,1.0,2.0,31.0,True,True,,anuncio:14249095,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14262764,11174738.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Gràcia,el Camp d'en Grassot i Gràcia Nova,Private room,Private room in floor,2.0,,3.0,True,False,,anuncio:14262764,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14299410,41945853.0,solo_sin_licencia,sin_declarar,False,inactivo,False,no_es_cesion_entera,Eixample,la Nova Esquerra de l'Eixample,Private room,Private room in rental unit,2.0,,4.0,True,False,,anuncio:14299410,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
14339528,3018758.0,solo_sin_licencia,sin_declarar,False,activo,False,no_es_cesion_entera,Sant Martí,el Poblenou,Private room,Private room in rental unit,1.0,,31.0,True,True,,anuncio:14339528,1,False,,,,,1.188,1,31,,sin_declarar,False,False,True
14365234,36607755.0,,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Sant Martí,el Parc i la Llacuna del Poblenou,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:14365234,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
14365617,36607755.0,,sin_declarar,False,sin_confirmar,False,no_es_cesion_entera,Sant Martí,el Parc i la Llacuna del Poblenou,Private room,Private room in rental unit,1.0,,32.0,False,False,,anuncio:14365617,1,False,38.38,38.38,32.3,€,1.188,0,365,,sin_declarar,False,False,False
